X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defect_Type
273,422,1320,2184,12561,132,728,651129,15,202,1269,0,1,79,0.6428255230703129,0.10484652172858185,0.2704060353990378,0.029661346516095286,0.22739852530555146,0.23463407328610952,0.2839895237896013,9.438431663014326,5.0106352940962555,6.762729506931879,-0.6919437917575608,1.0,0.36318465451815785,K_Scratch
109,434,4860,5966,7616,268,1090,400262,18,194,1381,0,1,102,0.6038952553142337,0.35995467630000616,0.26092597224764236,0.04069503178116241,0.18099961984163804,0.15894123175234715,0.17705002134381234,8.938137870372788,5.786897381366708,7.009408932708637,-0.6954021798066389,0.9939887650934065,0.2569537601549423,K_Scratch
2,95,2261,3840,16278,86,1892,718570,1,183,1583,1,0,73,0.4191084507434602,0.09875705333546528,0.0023204127490034643,0.002863287774712564,0.2521151558011408,0.3332073317317217,0.17610130817750794,9.69763121260851,4.543294782270004,7.365180126021013,0.19662411381429445,1.0,0.42497851578682627,Bumps
172,198,991,1878,33544,22,920,1819572,11,187,879,0,1,109,0.19408137379310736,0.1477551362247097,0.30509741582431504,0.12208049239069863,0.2765296683940378,0.07122749668669666,0.041621756132923425,10.420643099996989,3.295836866004329,6.78897174299217,0.12557639282109165,1.0,0.6036371277997647,Other_Faults
81,216,3361,4465,17653,117,1128,711288,10,229,1048,1,0,70,0.5667692989729295,0.27186612946683936,0.32163699690514796,0.12204639962780636,0.2972061846803751,0.2929099708611474,0.28563046071312664,9.778717665580178,4.912654885736052,7.007600613951853,-0.20543558209072302,1.0,0.444904051562583,Bumps
59,433,3311,3928,15070,386,515,2391202,4,228,1408,0,1,69,0.062329716398485835,0.08773828584818147,0.1967067881752121,0.22018093641998523,0.4685145646720429,0.1380877913511086,0.10657065519915078,9.620527646419676,5.926926025970411,6.42648845745769,0.25280530753521857,1.0,0.40625416526726177,Other_Faults
178,335,4560,5545,13686,164,1006,708778,23,247,1235,1,0,93,0.600545346520333,0.36665466259803114,0.4487315751237234,0.0159462256311239,0.34377856287026887,0.09363500930887063,0.02354058352321642,9.524201756211266,5.062595033026967,6.893656354602635,-0.17203632618708678,1.0,0.3832447984365128,Bumps
401,562,2269,2357,28951,161,83,2688619,61,184,1173,1,0,52,0.3408023024567744,0.2241733741431921,0.29746511870041265,0.25218018675124354,0.11183313781809501,0.177029907261476,0.24470801317333968,10.273394565243578,5.087596335232384,4.48863636973214,-0.1264200309309072,1.0,0.5679260752282074,Dirtiness
418,452,17,1804,13349,27,1709,975920,56,242,811,0,1,76,0.4392185205621502,0.17656571944864136,0.37824192454995825,0.11067431200608603,0.38606878104383224,0.17931755327180665,0.12697183244705593,9.499271663828395,3.5553480614894135,7.488852955733459,0.2820353940863011,1.0,0.37736952236647064,Bumps
303,586,2431,4053,12309,295,1913,897930,24,234,883,1,0,89,0.5047796862617137,0.2239070870903785,0.2309322295000848,0.1918805245539348,0.28228251376811897,0.21022277294297398,0.004891770535951445,9.4181672191785,5.648974238161206,7.392031567514591,0.26635857100654253,1.0,0.3585109799466273,Bumps
209,237,1829,2131,11834,28,283,606030,44,213,1441,1,0,75,0.5809481978862452,0.30298710539014406,0.07311287460895688,0.0711845245790158,0.32911060663879743,0.39602254347124927,0.02203334104776695,9.378816521948083,3.367295829986474,5.713732805509369,-0.05170985463465361,1.0,0.34951233569502205,Bumps
265,565,1378,1747,7735,251,421,639811,52,196,1002,0,1,71,0.7644515989876836,0.24002668558753687,0.4052936722054865,0.1944828073281119,0.4508187698430999,0.18337175137494816,0.1769769534821445,8.95364003713313,5.707110264748875,5.91350300563827,-0.16806048369047022,1.0,0.2599247002360222,K_Scratch
426,464,3330,4037,13579,37,637,1323022,31,231,1503,1,0,76,0.6181037070041504,0.3209011595184159,0.14097916357132273,0.08636667881395273,0.4624077823105953,0.17594121123239553,0.018904617207843144,9.516353401112687,3.6635616461296463,6.56244409369372,-0.09120033021483215,1.0,0.3813914045347536,Pastry
314,500,2279,2300,21561,187,18,1726715,71,182,903,0,1,69,0.49511214051294644,0.23772236976484462,0.1445248664728896,0.10539466357595266,0.23715573183842242,0.1643373363333293,0.07287290154649494,9.978687785099064,5.231108616854587,3.091042453358316,0.022219153293311103,1.0,0.4946721479371035,Other_Faults
59,206,1702,1876,25000,161,203,1584972,37,212,1308,0,1,65,0.7571487234009011,0.25963832271335646,0.09018988443753567,0.143884126249225,0.36323702437586713,0.20144725723704632,0.20383420074497935,10.12667110305036,4.997212273764115,5.1647859739235145,-0.6924685093208198,1.0,0.531625499640699,Other_Faults
383,526,2912,3845,6609,154,818,457083,43,239,1371,0,1,88,0.37577526081092905,0.09121739729681648,0.16514350624605512,0.21746115171421998,0.34480155893257824,0.09192243295924635,0.048996722914292565,8.796338932845732,4.969813299576001,6.839476438228843,-0.014792390766483643,0.8949491866817225,0.23082457337311282,K_Scratch
267,542,4623,5748,10682,305,1121,675277,3,209,1414,0,1,72,0.7015045851944962,0.08595318079039821,0.2195522237034837,0.1844751727248178,0.1923959492799809,0.24452868440050424,0.2423680070803514,9.276408971945887,5.62040086571715,7.026426808699636,-0.34581447227254525,1.0,0.326602704764935,K_Scratch
164,186,2072,3841,10674,23,1663,1505118,51,233,1387,1,0,73,0.35937587956946343,0.12789379840468484,0.2437055889451451,0.2556986029456327,0.1790426325563435,0.38987304123755445,0.03828069249454242,9.275659838096825,3.1354942159291497,7.478734825567875,-0.01212478545344875,1.0,0.3264379666337551,Other_Faults
108,298,815,1506,22112,225,813,1812046,5,225,1505,1,0,78,0.574441187566842,0.09900016894525988,0.08068668575741467,0.20141730144749648,0.42356371843591045,0.36782604088535686,0.24408345460383504,10.003920949857399,5.25227342804663,6.539585955617669,0.02861517795576421,1.0,0.5009802362085165,Stains
366,435,2349,3322,22209,77,882,2292162,17,230,1429,1,0,74,0.32898156105179543,0.27865158566581927,0.1169982393953139,0.05509846163456572,0.10398145028534574,0.21507508398560327,0.1285936707945548,10.008297916888473,4.248495242049359,6.881411303642535,-0.42419782887227486,1.0,0.502074467318938,Other_Faults
204,289,3537,3831,11366,68,348,548345,1,182,1276,1,0,72,0.4011634125675077,0.17387468680135632,0.1778803574971513,0.25268462962446475,0.3985675758949355,0.39725300233051686,0.18405440481525376,9.33846969968671,4.454347296253507,5.68697535633982,-0.7636443737114358,1.0,0.3403959346372418,K_Scratch
63,384,1261,1292,4881,327,36,348116,75,198,1491,1,0,67,0.664602985169958,0.22996586332235397,0.20313740027979327,0.01344489320124218,0.48299662314838065,0.3835043321253293,0.08380689697222796,8.493310250952906,5.7745515455444085,3.4657359027997265,-0.7469832062921887,0.679178846889936,0.1814298904005972,Z_Scratch
457,719,3272,4837,23261,261,1514,2100712,71,233,1418,1,0,42,0.4541441331587577,0.2342447636382074,0.3904129167054641,0.2306739630273785,0.2416882712137104,0.29299699097787374,0.2823869851182831,10.054576406898985,5.572154032177765,7.356279876550748,-0.4053198820268382,1.0,0.5136407160577183,Other_Faults
97,263,161,212,22182,167,48,1442812,74,213,1460,0,1,63,0.5196228654365459,0.3846027735806705,0.06019023233256238,0.035732303936634235,0.47394471770094493,0.15352016548390746,0.07254432571114582,10.007081508746234,5.117993812416755,3.9512437185814275,-0.15974594830481909,1.0,0.5017703697882239,Other_Faults
394,519,607,947,15978,105,281,2157582,34,204,1154,0,1,54,0.23446253342421883,0.276733079307669,0.030605753494489685,0.14682047557911806,0.15354918764509806,0.33690848932418666,0.11419890129298957,9.679030639139388,4.836281906951478,5.831882477283517,-0.2451342271508658,1.0,0.4204395253638348,Other_Faults
242,380,1199,1617,15127,152,453,1053310,16,240,1417,0,1,74,0.5349234593195117,0.3612921409855477,0.35835495370257936,0.24167203584442598,0.4964352620486464,0.09716456899233959,0.28954576572991153,9.624302610338294,4.9344739331306915,6.037870919922137,0.0908178069957832,1.0,0.4071650520706593,Pastry
195,464,4152,5810,20536,249,1939,1319244,1,246,1398,1,0,40,0.3623576016340502,0.23868115182237787,0.3983864302849227,0.25272924064513413,0.26049199984467675,0.2004460102972226,0.0444533190988421,9.929983416340093,5.598421958998375,7.413970290190444,0.24132752155221118,1.0,0.48250300149443603,Pastry
80,192,482,2480,17351,109,1723,1919221,49,203,1553,1,0,84,0.2675904825218049,0.22287159195909245,0.07632076546308503,0.05104441446157193,0.10174420133660744,0.1622884895504358,0.026939179821858093,9.761463052506711,4.727387818712341,7.6004023345004,0.014101277434029724,1.0,0.44064692846130166,Other_Faults
226,246,2145,2270,29070,21,146,885267,76,213,811,1,0,69,0.4005646263000009,0.24433338046709946,0.4663990284364895,0.10037330673385887,0.48703967732810016,0.174864837719193,0.04195635075534535,10.277496392686066,3.044522437723423,4.836281906951478,-0.14009987332660578,1.0,0.5689323246820318,Other_Faults
74,257,4605,5193,3659,185,476,947854,6,233,1066,1,0,53,0.4110564017937308,0.13666608967133054,0.13641419245714898,0.29347457816669525,0.36971660222689484,0.37608834846733813,0.2504985066614465,8.205218426395412,5.214935757608986,6.3784261836515865,0.11399896428087819,1.0,0.142487488517785,Pastry
141,466,763,2028,18424,351,1140,1079944,59,199,821,1,0,112,0.4016176934660068,0.3079590670266239,0.33112377376074015,0.16413453249859064,0.45265918182992426,0.20712434824411308,0.018330886945981072,9.821463717057537,5.786897381366708,7.143617602704121,0.2375801361632892,1.0,0.45548411257733584,Bumps
373,461,2643,3848,15269,98,1403,738423,47,234,1438,1,0,124,0.5622420970722897,0.19893607568030913,0.20675842718929943,0.13285749287382573,0.1329087562704826,0.36220894916049073,0.2607548591941531,9.633645398212678,4.48863636973214,7.095064377287131,0.19658093325689127,1.0,0.40942217109821294,Bumps
303,567,1114,2631,15412,306,1717,1742217,14,246,1069,0,1,48,0.6136425121410787,0.06978011853582182,0.33883688738402334,0.09846052516128524,0.2871105059944139,0.28860495296929706,0.27353236410724285,9.64296658814672,5.579729825986222,7.325148957955575,-0.1582240396999285,1.0,0.4116778824909933,Other_Faults
450,812,1940,2269,27670,406,392,1903831,3,252,1167,0,1,66,0.42149300078230384,0.09822493223628391,0.02086239642675164,0.11388793992381341,0.34910447693607544,0.08914393169456433,0.09399834964539466,10.228140212351999,5.8944028342648505,5.799092654460526,-0.32703411010626016,1.0,0.5567889540736213,Other_Faults
284,608,722,2713,13042,326,1790,1394990,26,185,1286,1,0,75,0.4407216375897366,0.07748143639542085,0.2913008703761836,0.19199967107902444,0.10034291627528642,0.3929714115552534,0.12197027247021325,9.476006870370282,5.783825182329737,7.596894438144544,-0.5201963825928722,1.0,0.37191898149561997,Other_Faults
252,394,3345,3972,20477,141,609,1550602,71,250,1489,1,0,32,0.35663135548232483,0.3635681985560218,0.17077561592755253,0.09279229964558929,0.39070242295929436,0.1566437190302013,0.015889921682913033,9.927106418134763,4.962844630259907,6.4425401664681985,0.02196208812559415,1.0,0.48178466937707165,Other_Faults
15,164,2113,3080,7138,158,1057,318655,12,248,822,1,0,72,0.5615780575026348,0.2012585393108951,0.35694573466405655,0.00393663766849005,0.2263141533759516,0.3229449033567609,0.2012573109992086,8.87332798950246,5.0106352940962555,6.875232087276577,-0.358100394282321,1.0,0.24477579237809355,Z_Scratch
196,411,3665,5278,9438,209,1925,394658,7,231,1166,1,0,79,0.746094090122634,0.2003799227651007,0.4090562733872955,0.2383282416551241,0.39277682203110453,0.07696128685381638,0.23894088836869307,9.152605321324945,5.375278407684165,7.3864708488298945,0.038554806742288616,0.9652400063858146,0.2999796685532582,K_Scratch
474,760,450,1879,5178,247,1665,397600,59,210,1497,0,1,113,0.6232851143781083,0.20084143366839485,0.06922692682850268,0.2911665859426496,0.1518314656336319,0.08906938297973924,0.13775188250139014,8.552367266423891,5.659482215759621,7.265429723253953,-0.9715095693381361,0.7647477025552611,0.19036615800155218,Z_Scratch
424,724,4712,6478,16882,326,1801,743540,49,253,1521,1,0,98,0.3600165597249032,0.05686119731332706,0.11404388417362132,0.0071716057493388715,0.23818968147562375,0.10099258109051282,0.17396867946833527,9.734062477477194,5.707110264748875,7.4770384723196965,-0.04721633764269667,1.0,0.4339046978705472,Bumps
20,184,4508,6476,15272,140,1849,1415470,63,227,1461,1,0,59,0.570742216733437,0.08664680490184755,0.35837319145503876,0.08990934941400135,0.16654508972468873,0.10170323493899608,0.09447286425801489,9.633841842570446,5.10594547390058,7.585281078639126,-0.6225292337149907,1.0,0.4094696713357887,Other_Faults
70,81,2976,3547,26840,11,479,1121217,29,238,808,1,0,74,0.42954867341751884,0.2121912415851121,0.4155267204486691,0.029667251994695085,0.1578931733352289,0.15726020597265772,0.22975979608164243,10.197685848215706,2.4849066497880004,6.349138991379798,-0.24927722339325878,1.0,0.5492611405859411,Other_Faults
32,130,3365,4635,15295,109,1350,876354,19,213,1353,1,0,67,0.35112773803275654,0.22935353607080577,0.3864406935208626,0.06572380070025884,0.12438868782381274,0.24093699680391528,0.207479134230603,9.635346635291183,4.59511985013459,7.147559271189454,0.1446658579778248,1.0,0.40983358613268234,Other_Faults
9,220,3987,5277,18478,211,1061,2606537,44,201,1290,1,0,59,0.30959674654201347,0.09647885024669986,0.17136701368187862,0.1530576776740818,0.461493014274477,0.07863816448105095,0.20058227768004916,9.824390231177425,5.356586274672012,7.1631723908466425,-0.11530302320115367,1.0,0.45621003579149605,Stains
51,303,2565,3544,42026,243,1039,2637997,9,253,1593,0,1,32,0.22311960185212887,0.17718417984877377,0.4295388472251713,0.1404104078768181,0.1853797328978437,0.37711188582703864,0.2389801369495131,10.646067547864224,5.53338948872752,6.887552571664617,-0.2571517121675117,1.0,0.6561237472244232,Dirtiness
357,723,2987,3873,9180,327,799,724393,43,215,883,0,1,50,0.4689158141031005,0.24221178872392657,0.37215248283759766,0.12254355934651455,0.499877932548478,0.15428224108242589,0.2934745055617851,9.1248914101437,5.905361848054571,6.787844982309579,-0.065201417614495,1.0,0.29419242370932364,K_Scratch
412,466,4311,5944,18607,60,1530,1433560,8,206,1239,0,1,81,0.5585835612652925,0.20267306747791813,0.12812680709716773,0.01778183603039316,0.235002231378989,0.21100691871416238,0.20610715142136157,9.831346874758445,4.007333185232471,7.3987862754199485,0.04051772607047843,1.0,0.45793637583339875,Other_Faults
12,270,204,1110,8366,207,953,481406,63,236,1476,1,0,70,0.7740218060460372,0.10372395063899681,0.02945433053283303,0.17361535663196057,0.35429553281069337,0.09735487312949223,0.14208579631224458,9.032050676295599,5.556828061699537,6.810142450115136,-0.2086119561791871,0.882012246761039,0.2752894341332293,K_Scratch
110,209,4046,5218,22578,104,964,1427455,37,233,994,1,0,68,0.4043953042176671,0.12164249035404347,0.38811252643601135,0.08273178429060635,0.29971336046522123,0.15919951504321433,0.27645805691926195,10.024775549743328,4.605170185988092,7.067319848653476,0.46529505319295295,1.0,0.5061935706235537,Other_Faults
175,212,1903,2041,22108,34,148,765554,2,223,954,0,1,88,0.6925131751754681,0.15753478776235097,0.18597747886884985,0.024710234145892716,0.4427952751207094,0.2573538075276272,0.02508829895398219,10.00374004442522,3.6375861597263857,4.9344739331306915,0.15091452684939263,1.0,0.5009350100164004,Other_Faults
144,538,3616,4935,18500,319,1145,2010696,31,217,1560,0,1,84,0.6259627337680462,0.3597006137691686,0.12357439182818314,0.2713214711713345,0.463788427706073,0.20199091606540243,0.02831586012605066,9.825580063659602,5.978885764901122,7.1853870155804165,-0.3676016711117943,1.0,0.45650522768119295,Other_Faults
59,166,2451,3341,27435,107,747,1238908,0,238,1397,1,0,68,0.521281113748329,0.10010470908242519,0.16450630689196633,0.13260828252912712,0.17689280181082556,0.20748585172901335,0.047148846897525,10.219611298619212,4.68213122712422,6.792344427470809,-0.38743024409865845,1.0,0.5546832241202302,Other_Faults
381,558,965,2275,31597,154,1166,1761258,18,254,849,1,0,83,0.4638345882262975,0.18316247810400266,0.48242995938428507,0.0794978373661623,0.22624545040848829,0.37211500181946355,0.290897923950811,10.360849106432795,5.181783550292085,7.1785454837637,-0.3122729009923662,1.0,0.589245963230838,Other_Faults
136,483,2815,3795,17491,360,1032,1277506,37,254,1535,0,1,78,0.5995515261234579,0.1888980146196524,0.49534778294959025,0.264567289484426,0.3998345160307263,0.2380709559445502,0.13861794056838908,9.76949891253281,5.8522024797744745,6.8885724595653635,0.4663576963875916,1.0,0.44262851930599717,Other_Faults
407,536,1069,2754,6618,148,1447,459979,12,183,1590,1,0,89,0.6564806073028256,0.39634714864019893,0.05791732917068487,0.0389864712230763,0.15212964542404844,0.2884119836246847,0.11180282864875137,8.797699580118923,4.867534450455582,7.430114138561801,-0.6866382441069167,1.0,0.23106623740780627,K_Scratch
392,520,2576,3914,11685,130,1359,573713,44,232,816,0,1,62,0.5840476986622326,0.30105470309063703,0.1976442305348049,0.06977807969272772,0.23716105742035265,0.07483762164993743,0.09953325270139415,9.366146823114383,4.859812404361672,7.199678345691172,-0.15948894286947818,1.0,0.3466373557819134,K_Scratch
280,308,800,1569,5894,22,627,394860,41,244,1172,1,0,86,0.642183741832844,0.33639364885585665,0.49316482727566985,0.0845045500944505,0.2261301421520584,0.3660073003702253,0.07022371776068387,8.68185981297147,3.367295829986474,6.646390514847729,-0.05968472875315156,0.8807790354898608,0.21112788430672016,Z_Scratch
187,309,3270,5205,13497,118,2210,904817,45,201,866,0,1,102,0.7052135610660555,0.37701550287593055,0.39010174842838075,0.19315416084346404,0.14672492672484908,0.18080673089101362,0.041652492764395574,9.510296805303351,4.812184355372417,7.568379267836522,0.3534560770075129,1.0,0.37996348989358353,Bumps
95,213,2151,4050,22003,118,1633,1691184,45,226,1013,1,0,87,0.566052133597361,0.2107565676469511,0.06761432705902615,0.094440247840211,0.2280372436302206,0.29513479660015274,0.0341229058241173,9.99897953399535,4.77912349311153,7.549609165154532,0.0556745128536936,1.0,0.4997448835209762,Other_Faults
369,626,2099,2596,23925,274,546,1345241,78,195,998,0,1,66,0.44173068940314697,0.07052034568451541,0.005778140507092799,0.20974164891023972,0.21171499831766627,0.16692761343683615,0.16404060777435367,10.082721012730849,5.552959584921617,6.210600077024653,-0.05332615923080837,1.0,0.5206684687354464,Other_Faults
238,359,2967,3537,32496,97,546,2016891,11,190,1426,0,1,66,0.054972663503543934,0.19136049106326164,0.3871110955780066,0.1817726829639889,0.2978061827833274,0.3695448922508531,0.11313511925150406,10.388903056364905,4.804021044733257,6.3473892096560105,0.15435973990254234,1.0,0.59601860458209,Dirtiness
175,534,4026,4490,7201,356,401,997124,29,194,873,0,1,92,0.3826864992031527,0.20376070775017846,0.16193597501028323,0.0930078049394853,0.3989209014994356,0.31164818196293814,0.15533645114417083,8.882114044208821,5.886104031450156,6.142037405587356,0.3656337968174771,1.0,0.24640362756500367,Bumps
329,539,3117,3614,12570,200,546,1381613,35,229,1372,1,0,67,0.4535512584495401,0.29207032170957964,0.16796064081195317,0.0781976395342363,0.48260349849389805,0.32190834851540767,0.23612085081717948,9.43914785291483,5.351858133476067,6.210600077024653,0.4216557512290805,1.0,0.3633503122615119,Bumps
236,386,4674,6057,22346,151,1126,1531405,47,189,1392,1,0,66,0.5744353858816209,0.12571198915664022,0.2529165898283012,0.2898036288382816,0.478812558769371,0.28930720723749936,0.23934429676591795,10.014447362844386,5.017279836814924,7.232733136177615,-0.14414659156505816,1.0,0.5036117778885643,Other_Faults
498,626,3886,4197,23341,108,262,1195116,60,244,1462,0,1,78,0.48357772238016883,0.16909711175909997,0.001005632172717874,0.16641172228611814,0.19518218858038036,0.31096312497494527,0.1339048993147878,10.058009591972299,4.859812404361672,5.7430031878094825,0.15983585465579955,1.0,0.5144983325107708,Other_Faults
480,652,3658,5402,22634,155,2017,1657335,18,253,1492,0,1,70,0.34967744728304007,0.32295925500707967,0.3743565485125229,0.173493129037777,0.433404839896662,0.1184767112934475,0.048543148698153994,10.02725265987006,5.153291594497779,7.4645098346365275,0.3665410034152442,1.0,0.5068127433164549,Other_Faults
358,557,3482,5461,9027,194,2157,1082476,59,233,1174,0,1,86,0.08335012791866059,0.16510122138573702,0.3314188001453649,0.2985093675018106,0.11020541954590786,0.36494680210248553,0.0011778170967796208,9.108086137937427,5.298317366548036,7.590852123688581,-0.22073529820964635,1.0,0.29071503144355393,Bumps
176,483,299,437,4342,362,144,555099,28,230,840,1,0,81,0.9301984793027793,0.06098289080589855,0.15765245009950157,0.0802336243186235,0.4798379981151484,0.11486849910811762,0.21211551801422776,8.376320632534823,5.730099782973574,4.9344739331306915,-0.42505614881741516,1.0,0.16469806532278428,Z_Scratch
431,744,67,1719,15983,289,1814,763562,26,251,1300,0,1,78,0.30792567988615904,0.06009694010150759,0.06186404409356927,0.1337177656237148,0.4273353342537881,0.3207844199777674,0.07058932853289397,9.679343500888335,5.749392985908253,7.410347097821024,-0.0017649616759229103,1.0,0.42051576232417176,Bumps
459,687,567,1233,3399,231,556,292768,17,197,924,1,0,78,0.570282454198187,0.2758437815365665,0.02749093781144063,0.024242717971609238,0.17548246459170685,0.3552220742134977,0.18858147781896983,8.131530710604252,5.43372200355424,6.502790045915623,-0.8837968338918729,1.0,0.13371893787513478,Z_Scratch
450,845,2955,3497,15301,406,628,2021815,42,233,1288,1,0,63,0.3441615219811443,0.12844626288102756,0.053072326410695925,0.2861717998281856,0.2114250853798942,0.20536415509739792,0.2695835422902667,9.635738817791797,5.981414211254481,6.297109319933935,0.20711070097702958,1.0,0.4099284466743038,Other_Faults
8,90,4633,6099,29227,94,1549,1533510,2,204,1588,1,0,86,0.2213638854039421,0.3045108041847535,0.008038572772610997,0.045482630095593835,0.19800346476297448,0.32052742044527727,0.019912875925322558,10.282882432911109,4.418840607796598,7.2909747781429814,0.1503768104456832,1.0,0.5702527486485185,Other_Faults
208,267,4338,5640,16952,62,1553,1079795,19,210,807,1,0,39,0.26273743740837,0.32395719447495974,0.08030701323460188,0.2928285537334466,0.22602635010436561,0.2001232977090558,0.08242350973200686,9.738200088297953,4.0943445622221,7.172424577124845,-0.2947954015349249,1.0,0.4349213016218059,Other_Faults
469,839,4391,4552,5175,381,167,182883,69,239,978,1,0,97,0.5683030383285461,0.26390717697707083,0.3331306513306854,0.20087916497312858,0.18811494411548113,0.25836844252782326,0.2716219394575282,8.551787836180736,5.916202062607435,5.087596335232384,-0.7479413779782709,0.2824105962531498,0.19027686824582501,Z_Scratch
295,392,4941,6920,9720,87,1662,1021348,57,201,873,1,0,67,0.015965056282912338,0.23976847571012577,0.15031345326932427,0.20017789379470471,0.35803380141193186,0.25223752719506487,0.034128516513262985,9.18204377282107,4.584967478670572,7.590852123688581,-0.4580425316154983,1.0,0.30619766827468087,Pastry
124,212,2496,4258,17891,74,2078,1721642,44,218,1049,1,0,63,0.6052612027838012,0.22200895024881823,0.17724477539126493,0.2438858950941618,0.29797292973569445,0.3981415454875838,0.13713617228041322,9.792108964552739,4.48863636973214,7.47477218239787,0.2046784429253314,1.0,0.4482136185285884,Other_Faults
429,732,12,1820,5295,314,1992,353390,49,246,1468,0,1,80,0.6735395785029406,0.18848502224789038,0.14822325564499378,0.23137716597536256,0.4597999534635404,0.3169285812707886,0.25403177447726194,8.574707097616844,5.717027701406222,7.500529485395295,-0.6340109685958337,0.4785699846869125,0.19383316424561622,Z_Scratch
48,341,2085,3914,5595,342,1608,805773,65,189,999,0,1,94,0.6967451448211137,0.14064862565487146,0.4508345728161467,0.12878847535830398,0.4256909312292284,0.18609278096659,0.2552792482299723,8.629807335785372,5.683579767338681,7.512071245835466,-0.3064109124706871,1.0,0.20258872041221257,K_Scratch
318,604,741,2109,3560,248,1106,436539,42,212,1058,1,0,92,0.5344496093549214,0.29649215038712107,0.17898391277983278,0.2643510265422523,0.3576092866542192,0.29956374634052113,0.08320197538168182,8.177796683277778,5.659482215759621,7.221835825288449,-0.6412391309217038,1.0,0.1391697024065099,Z_Scratch
186,319,3331,4533,12423,141,1068,706530,46,216,1537,1,0,84,0.3379174037269885,0.18534202312357584,0.40143318619877305,0.11596736211944779,0.1818614118585308,0.07274659111856896,0.02384752450580624,9.427385364828522,4.897839799950911,7.0925737159746784,-0.15390409745379793,1.0,0.36063373058581016,Bumps
415,620,2684,4044,18019,170,1569,2083111,59,253,1334,1,0,57,0.368426795419445,0.0864972152410412,0.4482187178593683,0.17564100870686677,0.4737822747051126,0.17103915732498776,0.20314348119874895,9.799237531162328,5.327876168789581,7.215975002651466,0.0500715052094719,1.0,0.44997728619380073,Other_Faults
450,783,701,2304,7506,392,1571,1068349,76,202,1315,0,1,104,0.5647685960915558,0.058904315396353775,0.3540979689862682,0.0990983068099663,0.17209346072738446,0.22863846788203468,0.1515191352539988,8.923591197573002,5.811140992976701,7.38025578842646,0.13551276559971606,1.0,0.25418621885278553,Bumps
172,458,2788,4227,7238,229,1577,542043,58,231,1120,0,1,61,0.778189454146009,0.12879267797349986,0.030172752700940497,0.02817595715042268,0.3626999643393446,0.22682371666118284,0.00902166824458378,8.88723835429314,5.659482215759621,7.272398392570047,-0.4808568836340594,1.0,0.24735639100214105,K_Scratch
400,699,379,2314,5288,317,1829,504292,62,244,858,1,0,97,0.7752582898995733,0.20337324838892407,0.3606104584515322,0.19654094317495083,0.16605603923322265,0.396899970810098,0.139081296687266,8.57338447106598,5.703782474656201,7.568379267836522,-0.6353784872405915,1.0,0.1936265718377593,Z_Scratch
499,825,3173,3808,36643,371,567,2384316,0,246,1297,0,1,65,0.03540212294181419,0.14274327052090907,0.33067410315595985,0.18242113430972448,0.14325983920530505,0.2796051028570272,0.277186472947479,10.5090049831351,5.7899601708972535,6.455198563340122,0.09766812213279705,1.0,0.6245731903366547,Dirtiness
315,399,1749,2124,7907,79,304,908055,38,222,890,0,1,87,0.16298544416068506,0.3101850330575858,0.3729473694415759,0.15005076875524048,0.11806333614219855,0.07695787030078367,0.23662484370038137,8.975630184290507,4.442651256490317,5.929589143389895,0.24713333450280053,1.0,0.2641770878494162,Bumps
177,492,3428,3894,23187,369,455,1861467,10,193,1266,1,0,78,0.4357856638433413,0.19436876974424672,0.4707709822989833,0.155030672143217,0.30900625072642046,0.2600768392372148,0.0804993195357976,10.051390182459624,5.755742213586912,6.1463292576688975,0.19063262764294073,1.0,0.5128447188833833,Other_Faults
80,389,58,228,5448,288,136,1198313,14,240,1578,1,0,75,0.5065782646549613,0.3004493724155753,0.05512224334028326,0.08071006463277326,0.48340744327257057,0.143152481425406,0.08895651611734383,8.603187384583098,5.736572297479192,5.14166355650266,0.44416784406169896,1.0,0.19832238844263533,Pastry
465,770,2334,2416,10832,299,83,840493,61,254,1030,1,0,75,0.4237302366540985,0.32723702279523537,0.3686348415628522,0.27059642828794683,0.19456158358124587,0.20970355909472965,0.05534636314931932,9.290352309945568,5.723585101952381,4.418840607796598,0.2183121536177341,1.0,0.32967669248329995,Bumps
59,420,4349,5902,6301,356,1798,973210,71,201,1018,1,0,46,0.5952103585461538,0.24658216793004273,0.3658598085541327,0.24939989508249388,0.35850437785289446,0.24736752728210043,0.11213077644381055,8.74862232231722,5.8916442118257715,7.348587530927593,-0.901359485225072,1.0,0.22246174733385327,Other_Faults
67,259,4291,4426,13699,156,131,394702,29,206,1380,1,0,74,0.6883075048077998,0.38263450303269114,0.01770948664043187,0.2237750813995669,0.3570984138534452,0.13733265015515334,0.15219555020389466,9.525151111816216,5.262690188904886,4.912654885736052,-0.1083060895651422,0.8884220190586074,0.3834692207923758,K_Scratch
